CustomerID,Age,Gender,AnnualIncome,SpendingScore,PurchaseFrequency,AvgTransactionValue,TotalSpend,Recency
54948,44,Male,21,37,9,90,26210,3
54949,58,Male,126,33,2,306,7437,61
54950,37,Female,120,95,7,484,3184,2
54951,61,Female,112,46,14,388,19840,26
54952,36,Male,26,61,15,17,26212,18
54953,37,Female,74,41,12,358,37441,66
54954,52,Female,66,18,4,258,24748,40
54955,64,Female,169,95,13,253,7379,131
54956,19,Male,154,16,9,174,42934,17
54957,47,Female,155,51,12,356,33385,152
54958,51,Male,86,37,10,430,23058,2
54959,39,Female,139,14,9,329,1182,70
54960,20,Male,171,68,7,196,23007,168
54961,23,Male,177,30,12,258,17722,154
54962,32,Male,74,60,16,136,42393,49
54963,44,Female,171,53,15,97,37510,57
54964,27,Male,45,97,7,54,17414,56
54965,26,Female,91,36,8,409,30289,76
54966,50,Male,90,30,7,291,31654,21
54967,49,Female,75,64,11,255,45253,16
54968,65,Male,16,14,4,424,49184,6
54969,23,Female,175,23,18,420,13692,34
54970,58,Male,135,48,19,227,7832,59
54971,53,Male,73,28,7,436,15587,67
54972,19,Male,54,7,13,24,20872,41
54973,46,Female,191,42,9,265,40073,147
54974,21,Male,46,10,18,323,38343,157
54975,18,Male,52,68,7,186,26744,32
54976,36,Male,106,44,16,344,24374,10
54977,43,Male,102,13,5,224,2671,119
54978,42,Female,155,85,7,34,29577,93
54979,27,Male,99,33,6,333,39202,77
54980,32,Male,196,92,2,301,29519,20
54981,39,Female,90,87,7,126,46050,156
54982,68,Female,142,32,9,89,39256,27
54983,65,Female,27,48,13,184,47755,153
54984,38,Male,53,5,17,241,20921,124
54985,39,Female,37,61,17,324,42669,29
54986,53,Female,124,90,15,478,21734,116
54987,51,Female,121,90,18,445,25548,143
54988,47,Male,106,3,15,49,21763,173
54989,42,Male,156,24,11,180,12064,45
54990,62,Male,159,98,12,126,12378,30
54991,45,Female,38,34,17,193,12588,38
54992,18,Male,48,84,12,90,11249,32
54993,66,Female,193,94,7,396,11072,50
54994,62,Female,126,42,7,80,1978,71
54995,21,Female,152,20,10,149,26795,163
54996,24,Male,132,41,16,202,44084,76
54997,66,Female,163,82,11,180,25364,87
54998,26,Female,179,20,16,110,472,5
54999,53,Male,21,6,2,79,1701,107
55000,36,Female,104,57,2,183,10497,119
55001,18,Female,27,42,18,453,13470,31
55002,27,Female,94,25,5,198,3776,97
55003,53,Male,44,41,14,442,40596,1
55004,26,Female,173,41,8,224,45300,86
55005,62,Male,147,3,6,34,14826,65
55006,63,Male,174,43,9,98,1481,143
55007,59,Female,30,46,6,140,49098,103
55008,49,Female,164,57,17,205,17853,166
55009,49,Female,186,83,8,328,4535,24
55010,23,Female,54,74,3,295,11876,151
55011,65,Male,51,51,12,234,25927,47
55012,55,Male,92,5,13,358,29147,135
55013,34,Female,30,86,18,397,10857,159
55014,27,Male,57,73,11,343,2454,7
55015,67,Female,77,97,2,350,34543,4
55016,44,Female,29,15,14,336,25608,104
55017,67,Female,186,88,1,158,42529,52
55018,52,Female,151,94,15,80,12294,82
55019,69,Male,79,39,18,138,8959,80
55020,38,Male,58,70,18,453,12647,48
55021,42,Female,34,79,17,299,14345,95
55022,45,Female,133,38,1,96,28967,66
55023,64,Male,126,39,14,396,14960,110
55024,32,Male,137,52,16,27,45156,125
55025,21,Male,175,86,4,52,3387,127
55026,46,Female,94,3,6,85,17182,100
55027,26,Male,114,29,16,343,46586,173
55028,44,Female,20,93,6,50,41203,40
55029,43,Female,97,31,15,485,47898,35
55030,36,Male,45,66,1,371,46267,24
55031,45,Female,80,99,7,374,14234,163
55032,34,Male,32,45,11,289,18465,94
55033,60,Female,42,73,1,289,39120,165
55034,58,Female,82,22,8,268,30820,109
55035,59,Female,128,83,14,452,16556,162
55036,67,Female,187,10,5,451,34851,103
55037,37,Female,72,21,13,338,23940,152
55038,62,Female,189,17,15,33,22535,93
55039,57,Male,194,67,9,459,7070,4
55040,56,Male,178,7,8,384,2362,105
55041,66,Female,143,36,19,305,48829,178
55042,40,Male,53,67,17,485,45643,78
55043,64,Female,120,77,19,336,6782,152
55044,49,Male,15,30,18,402,29781,102
55045,69,Male,89,87,18,118,24621,116
55046,64,Female,102,71,4,368,39011,98
55047,50,Male,156,94,2,453,46598,36
55048,63,Female,165,29,5,432,3182,79
55049,22,Male,185,72,17,298,25651,35
55050,60,Female,164,74,7,427,24455,29
55051,65,Male,74,33,16,327,3715,36
55052,51,Female,169,59,1,350,40795,68
55053,57,Male,198,20,12,326,16611,139
55054,28,Female,144,93,19,358,835,55
55055,67,Male,181,29,9,36,46677,49
55056,20,Female,193,53,16,135,43284,57
55057,50,Male,124,85,7,410,33554,99
55058,28,Female,33,1,15,325,3822,87
55059,33,Male,76,34,12,179,45489,55
55060,35,Female,85,44,4,56,23999,56
55061,47,Female,125,96,6,377,30849,74
55062,65,Female,147,14,6,352,20054,4
55063,27,Female,86,37,15,190,20298,109
55064,35,Male,92,35,3,374,12401,153
55065,55,Male,114,59,2,414,3670,130
55066,36,Male,85,24,5,401,26058,147
55067,53,Female,21,65,8,82,7100,88
55068,30,Female,64,6,19,131,30905,136
55069,63,Female,60,68,16,362,8782,64
55070,20,Female,86,38,19,195,43103,134
55071,27,Female,90,1,16,333,6332,84
55072,55,Male,88,41,6,328,35605,14
55073,18,Male,156,31,1,452,38935,104
55074,44,Male,87,36,18,91,39226,105
55075,63,Female,116,73,8,489,27466,126
55076,25,Female,108,54,5,39,40874,71
55077,68,Female,83,87,12,290,46407,109
55078,63,Female,79,31,18,130,20688,30
55079,59,Female,199,29,5,362,14653,8
55080,34,Female,76,85,13,364,3738,142
55081,26,Female,34,3,12,115,15391,48
55082,23,Male,168,58,16,321,2947,28
55083,60,Male,58,90,14,427,18258,134
55084,42,Female,76,61,11,443,44694,158
55085,56,Female,121,6,9,139,9323,132
55086,66,Female,139,20,10,214,24900,100
55087,45,Male,59,61,16,62,47526,67
55088,50,Male,25,46,19,391,31247,138
55089,54,Female,176,13,10,306,41033,102
55090,26,Male,102,23,4,288,13504,27
55091,35,Male,60,79,8,198,3065,173
55092,38,Male,126,31,11,224,25034,75
55093,19,Female,95,4,6,40,12060,100
55094,60,Male,46,75,4,459,39994,35
55095,55,Male,112,66,5,267,11525,13
55096,57,Female,19,16,18,462,42131,120
55097,53,Female,43,31,3,69,29150,55
55098,67,Male,62,48,7,87,34114,43
55099,60,Female,30,43,12,32,21268,73
55100,54,Male,167,4,3,194,27095,68
55101,32,Male,86,62,17,44,45208,43
55102,45,Female,43,48,3,10,45757,40
55103,35,Female,194,28,11,114,11732,114
55104,51,Male,60,16,6,185,1092,159
55105,39,Female,167,89,11,58,36591,3
55106,28,Female,37,77,4,177,8238,121
55107,30,Male,176,69,17,327,33327,145
55108,21,Male,108,30,1,280,18072,80
55109,39,Male,128,65,12,167,48575,39
55110,24,Male,48,69,3,30,22344,97
55111,60,Male,174,14,16,401,49642,77
55112,41,Male,131,75,3,400,14571,76
55113,21,Female,43,34,14,114,44186,147
55114,45,Female,23,56,17,299,21539,22
55115,32,Male,199,29,19,130,48754,8
55116,18,Female,53,82,7,201,22258,108
55117,20,Female,149,79,11,435,28634,128
55118,31,Male,124,25,16,238,22848,18
55119,55,Female,83,94,19,190,6535,134
55120,67,Female,150,66,5,361,11939,4
55121,18,Male,110,40,1,234,18150,117
55122,55,Female,133,91,10,463,43564,169
55123,55,Female,132,15,18,243,33447,179
55124,38,Male,32,32,10,275,37860,12
55125,65,Female,116,20,1,355,5392,112
55126,46,Female,124,53,13,323,24142,37
55127,22,Female,96,78,4,374,7297,2
55128,66,Male,191,91,12,227,34067,3
55129,27,Male,119,67,16,220,44922,173
55130,45,Female,30,49,19,108,14502,85
55131,38,Female,35,67,12,118,46617,39
55132,67,Male,152,77,6,397,25251,77
55133,24,Male,120,89,16,354,44537,112
55134,20,Female,146,82,12,262,17500,18
55135,62,Male,58,1,10,401,37712,13
55136,64,Female,137,39,5,21,10601,14
55137,37,Female,150,61,19,127,9751,41
55138,36,Male,125,55,12,97,18805,40
55139,52,Male,131,69,8,353,37942,89
55140,21,Female,140,2,4,218,39082,101
55141,22,Female,197,94,7,418,11213,48
55142,18,Male,33,17,5,490,45485,10
55143,21,Female,78,29,11,420,9094,121
55144,29,Male,54,4,17,139,16701,54
55145,44,Male,65,73,3,338,43260,163
55146,59,Male,151,64,2,192,19847,152
55147,40,Male,172,85,19,451,4867,49
55148,42,Male,70,43,2,426,43120,170
55149,38,Female,95,76,14,92,37586,84
55150,69,Male,186,12,1,263,15700,50
55151,41,Male,157,50,16,442,23382,149
55152,42,Male,84,68,15,14,28984,156
55153,62,Male,142,61,18,312,40626,155
55154,63,Male,140,92,2,477,9759,97
55155,49,Male,75,73,11,33,41258,68
55156,49,Male,94,51,17,130,47776,99
55157,22,Female,135,96,13,104,34014,84
55158,53,Female,115,77,12,437,29110,134
55159,63,Female,165,98,2,461,47924,134
55160,59,Female,91,83,18,233,38350,60
55161,66,Male,189,78,10,248,47975,81
55162,59,Female,159,5,12,236,20387,147
55163,56,Male,199,91,17,151,25381,113
55164,33,Female,140,28,14,429,2369,17
55165,50,Female,196,90,19,60,5619,177
55166,66,Male,194,10,13,399,33530,131
55167,38,Male,36,88,3,154,6660,110
55168,26,Female,97,81,8,347,38906,34
55169,23,Female,181,52,5,337,20584,62
55170,68,Female,155,80,12,316,8411,87
55171,62,Female,92,17,1,61,20544,123
55172,52,Male,109,65,16,21,9715,123
55173,56,Female,123,21,12,346,3741,127
55174,39,Female,124,54,17,104,36125,82
55175,58,Female,66,49,9,380,12132,162
55176,22,Female,117,22,13,138,6748,157
55177,59,Female,115,69,4,20,39804,60
55178,40,Male,156,64,4,499,40145,172
55179,34,Male,77,36,15,281,1514,143
55180,29,Male,42,21,10,366,30817,45
55181,40,Male,60,56,6,378,19010,75
55182,33,Male,42,73,3,101,28729,103
55183,20,Female,16,91,15,18,17523,9
55184,47,Male,141,48,6,384,8629,35
55185,39,Male,31,76,11,132,8576,10
55186,26,Female,73,18,2,273,8087,104
55187,46,Male,194,99,2,290,34753,166
55188,64,Male,146,15,1,467,42608,127
55189,54,Male,91,44,11,433,40997,157
55190,40,Male,145,94,5,460,7690,174
55191,30,Female,129,45,6,128,37545,116
55192,49,Female,179,97,3,416,47904,45
55193,63,Male,111,36,5,199,561,77
55194,69,Female,119,40,9,288,25291,118
55195,64,Male,38,51,19,309,38833,53
55196,65,Female,49,30,5,65,25105,84
55197,40,Female,16,26,12,205,22996,2
55198,62,Female,47,85,12,388,3341,132
55199,34,Female,90,31,16,32,20323,19
55200,57,Female,100,56,7,274,46210,99
55201,38,Female,152,61,14,254,16876,139
55202,19,Female,95,17,9,269,38998,83
55203,54,Female,76,81,15,427,38373,160
55204,23,Female,57,98,11,240,16943,142
55205,61,Female,135,24,4,219,1809,177
55206,35,Female,73,97,11,171,43731,69
55207,47,Male,23,4,9,386,34328,153
55208,39,Female,91,9,6,363,823,142
55209,50,Male,77,2,17,179,34533,167
55210,47,Female,66,35,9,396,34888,140
55211,34,Male,37,38,6,348,23071,124
55212,60,Male,44,45,6,299,49116,177
55213,49,Male,185,15,4,483,21297,84
55214,59,Female,35,42,11,236,22503,118
55215,68,Female,57,3,3,370,24513,117
55216,31,Female,149,31,18,372,8966,18
55217,27,Female,30,52,16,488,34969,1
55218,64,Male,37,41,16,52,596,107
55219,68,Female,101,57,12,484,31340,4
55220,53,Female,45,42,14,204,43868,12
55221,51,Female,135,53,9,430,4697,154
55222,26,Female,83,56,7,21,34479,160
55223,59,Female,148,87,14,480,10485,101
55224,45,Female,129,76,10,474,45409,79
55225,28,Female,73,72,11,281,2892,52
55226,31,Female,170,53,7,71,47590,99
55227,56,Male,160,85,19,26,2232,90
55228,64,Male,91,85,19,280,39956,15
55229,36,Female,152,32,11,35,42514,136
55230,32,Female,21,81,6,54,21318,30
55231,45,Female,51,54,8,395,27528,127
55232,41,Female,187,37,1,154,7839,126
55233,25,Male,100,88,8,74,48961,95
55234,60,Male,30,8,5,359,44895,8
55235,26,Female,130,82,10,489,4452,93
55236,64,Male,132,11,2,295,44899,145
55237,50,Male,28,54,4,499,37677,16
55238,50,Female,153,60,2,77,10868,113
55239,36,Female,101,10,15,371,5277,45
55240,20,Female,176,90,10,309,27675,138
55241,27,Male,118,70,2,105,1475,147
55242,57,Male,155,81,6,69,29138,167
55243,64,Female,181,87,14,492,32762,50
55244,59,Female,58,42,5,266,33026,60
55245,18,Male,42,37,2,28,20507,68
55246,46,Male,182,92,14,42,17200,127
55247,67,Female,30,80,13,476,14292,160
55248,51,Male,64,76,2,429,30454,80
55249,68,Female,129,58,9,100,3871,89
55250,30,Female,170,85,3,470,18295,86
55251,18,Male,82,59,15,484,1542,152
55252,51,Male,106,24,3,247,37720,28
55253,46,Male,135,28,12,471,37900,151
55254,65,Female,154,37,6,33,33991,63
55255,64,Female,30,21,19,236,39933,118
55256,30,Female,67,33,17,348,17317,127
55257,65,Female,196,2,6,390,41557,73
55258,66,Female,63,83,19,418,27862,66
55259,46,Female,178,28,17,404,9360,166
55260,56,Male,76,15,16,274,661,28
55261,41,Female,98,1,8,15,24913,154
55262,43,Female,168,28,19,67,17345,60
55263,34,Female,70,50,8,109,43357,128
55264,24,Female,134,35,15,131,25638,25
55265,30,Male,104,96,8,366,29652,149
55266,22,Female,164,28,3,166,792,25
55267,43,Male,134,9,16,210,5896,58
55268,66,Male,87,24,3,234,18931,38
55269,20,Female,83,63,1,480,18030,46
55270,24,Female,191,4,8,472,34410,113
55271,66,Male,112,56,9,276,3006,100
55272,56,Male,16,41,12,160,48188,132
55273,18,Female,67,67,18,419,32136,147
55274,66,Male,133,48,17,266,3525,24
55275,34,Female,21,86,8,487,39615,55
55276,60,Female,162,58,11,90,20340,153
55277,42,Male,172,39,7,440,21981,72
55278,20,Female,89,25,14,375,9193,127
55279,32,Female,109,60,10,434,41040,65
55280,46,Female,17,86,15,416,15353,68
55281,60,Male,198,47,12,109,10749,140
55282,49,Male,93,98,17,114,44417,153
55283,43,Male,31,61,8,261,28855,149
55284,33,Female,126,84,14,142,11687,147
55285,42,Male,66,27,15,108,40557,70
55286,45,Male,21,96,11,187,8987,54
55287,26,Male,126,42,12,274,35015,163
55288,18,Female,147,52,16,141,41186,3
55289,46,Female,68,93,18,208,35396,33
55290,39,Male,75,48,10,202,38407,7
55291,33,Male,123,32,19,217,330,105
55292,58,Male,30,24,18,66,19651,155
55293,68,Female,61,3,1,389,19935,1
55294,61,Male,62,27,4,418,2532,168
55295,68,Female,135,73,7,451,936,146
55296,58,Female,78,40,1,271,36815,163
55297,24,Female,64,23,8,239,17675,81
55298,31,Male,55,7,17,151,432,39
55299,46,Male,36,81,8,72,31530,124
55300,36,Female,129,37,5,127,49573,11
55301,36,Female,196,7,1,494,38723,101
55302,19,Female,19,94,15,468,1135,45
55303,58,Female,159,77,4,330,5933,131
55304,62,Male,115,82,7,317,24714,60
55305,32,Male,92,95,14,499,7767,92
55306,20,Female,55,22,12,330,34311,58
55307,28,Female,106,78,3,254,43471,111
55308,63,Female,177,82,18,390,564,34
55309,47,Male,182,99,8,365,46668,156
55310,57,Female,36,17,2,145,43949,61
55311,35,Male,190,19,6,105,32578,121
55312,68,Female,67,95,7,234,42410,110
55313,65,Male,107,39,7,17,8847,165
55314,19,Male,24,36,13,23,26539,144
55315,49,Female,160,15,1,33,13816,125
55316,25,Male,63,63,8,201,15040,173
55317,39,Male,85,29,13,250,45583,15
55318,23,Male,172,60,19,498,12124,4
55319,29,Male,33,56,17,358,41978,23
55320,64,Female,69,40,13,34,28868,80
55321,57,Female,35,16,16,399,26741,16
55322,53,Female,40,33,15,138,19975,88
55323,32,Female,42,89,11,96,31411,53
55324,45,Female,181,16,12,242,47764,10
55325,69,Male,175,30,3,298,20190,162
55326,66,Male,54,98,9,407,36482,146
55327,62,Male,43,66,14,456,32847,53
55328,35,Male,34,44,7,65,48554,16
55329,19,Female,34,38,11,199,21245,128
55330,30,Female,88,51,10,37,16086,115
55331,62,Male,154,60,3,38,25595,57
55332,32,Female,134,18,19,497,41124,23
55333,37,Male,111,5,2,288,34682,40
55334,46,Male,134,40,17,181,715,142
55335,59,Female,39,6,2,47,47721,80
55336,46,Female,167,76,16,442,5420,18
55337,20,Female,18,12,17,308,31327,164
55338,36,Female,18,12,10,275,42588,167
55339,20,Female,151,73,4,36,38217,104
55340,31,Female,157,22,11,145,44750,169
55341,57,Female,40,49,17,245,40978,1
55342,21,Male,93,50,12,254,24715,81
55343,69,Female,104,80,10,461,12522,92
55344,28,Male,85,4,16,478,6342,170
55345,48,Male,174,50,4,94,31073,152
55346,60,Female,90,3,3,423,11865,117
55347,49,Male,113,16,9,22,19719,65
55348,44,Female,194,14,6,67,38846,18
55349,47,Male,141,64,12,268,43775,90
55350,60,Male,46,41,1,477,5271,14
55351,19,Male,23,68,14,109,38910,19
55352,66,Female,92,59,10,113,31920,82
55353,26,Male,27,2,18,270,9668,109
55354,45,Male,198,10,13,287,21484,7
55355,48,Male,138,75,9,451,4859,64
55356,51,Female,186,90,19,75,3162,2
55357,32,Male,110,26,4,98,30934,7
55358,65,Female,97,4,3,305,42054,28
55359,42,Male,172,90,6,97,12827,92
55360,53,Male,158,28,9,387,2610,81
55361,25,Male,154,2,10,14,49531,30
55362,26,Female,32,66,9,153,788,85
55363,54,Male,155,16,17,126,18629,36
55364,65,Male,107,57,10,280,22438,116
55365,62,Male,38,23,6,214,36193,22
55366,56,Male,116,23,16,84,30940,79
55367,49,Female,154,77,17,89,11428,78
55368,69,Male,74,21,11,27,37732,155
55369,34,Male,74,25,7,226,40055,126
55370,52,Male,114,58,4,440,20637,10
55371,54,Male,15,37,10,111,4664,22
55372,36,Female,57,49,14,497,35674,151
55373,61,Male,69,77,17,141,46357,52
55374,46,Male,182,15,14,318,12358,170
55375,24,Female,48,28,13,67,7366,169
55376,45,Male,48,67,2,121,21822,48
55377,26,Male,190,87,9,94,12846,69
55378,45,Male,175,4,3,340,20510,179
55379,23,Female,172,47,4,323,34608,1
55380,46,Male,124,50,12,125,18234,97
55381,34,Female,98,60,15,324,14567,71
55382,33,Female,104,62,8,171,27181,152
55383,40,Female,93,67,18,295,8453,143
55384,48,Female,85,72,5,447,46376,172
55385,20,Female,85,43,2,333,11841,81
55386,38,Female,128,89,9,215,22199,49
55387,43,Female,43,58,14,340,22313,177
55388,53,Male,165,52,1,77,12939,95
55389,59,Male,176,76,4,419,36254,118
55390,54,Female,157,69,17,396,15643,98
55391,39,Female,111,97,10,257,14941,74
55392,59,Female,67,46,2,66,15541,37
55393,29,Female,159,25,6,174,34660,74
55394,59,Female,78,25,19,175,23858,170
55395,30,Female,75,35,9,306,16048,128
55396,28,Male,199,61,19,13,16940,10
55397,33,Male,122,15,19,419,14666,102
55398,25,Female,51,90,9,304,17179,53
55399,57,Female,149,74,3,374,18208,170
55400,57,Female,22,88,6,115,14460,136
55401,62,Male,92,35,6,117,15488,75
55402,19,Female,82,29,17,179,37934,84
55403,47,Male,35,38,13,276,26806,152
55404,47,Male,108,69,13,276,11564,51
55405,29,Male,89,24,7,63,42991,71
55406,27,Female,171,19,9,495,4153,149
55407,61,Female,167,46,18,175,24644,108
55408,28,Male,156,49,1,263,28077,6
55409,32,Male,92,44,13,285,39198,31
55410,33,Male,80,73,8,163,2770,140
55411,34,Male,196,26,9,137,32591,101
55412,43,Female,172,25,1,495,16676,141
55413,19,Male,160,35,9,85,10592,49
55414,67,Female,68,36,11,384,32366,31
55415,29,Male,114,14,4,230,12841,9
55416,68,Female,35,56,16,279,25654,155
55417,43,Male,67,6,14,443,21287,116
55418,40,Female,97,32,18,132,40709,115
55419,35,Female,158,26,9,34,34864,51
55420,49,Female,170,15,1,448,25758,72
55421,66,Male,18,49,3,444,35932,155
55422,55,Female,69,95,1,115,31328,128
55423,64,Male,29,56,3,115,9502,168
55424,20,Female,78,37,14,112,6554,62
55425,55,Female,126,53,14,483,24652,58
55426,20,Male,158,58,13,275,25158,143
55427,47,Female,132,83,1,23,30490,167
55428,18,Female,34,78,15,142,12202,70
55429,47,Male,78,36,7,450,26323,8
55430,62,Female,47,11,16,31,35886,163
55431,49,Female,95,27,1,84,21708,63
55432,45,Female,140,2,15,294,13587,31
55433,38,Female,83,22,15,400,14539,170
55434,63,Male,181,66,19,253,21620,88
55435,30,Female,178,84,6,265,41590,115
55436,44,Female,108,17,6,155,20127,41
55437,53,Female,82,4,1,424,43619,1
55438,24,Female,101,14,16,436,39080,74
55439,39,Female,35,7,18,221,2282,33
55440,27,Female,77,79,13,258,13753,108
55441,56,Female,99,94,12,44,36695,37
55442,32,Female,148,16,18,336,5203,124
55443,32,Male,38,66,10,262,35826,57
55444,21,Male,125,19,14,359,41443,11
55445,49,Male,195,1,11,269,926,84
55446,40,Male,109,31,18,316,16920,47
55447,23,Female,97,4,12,359,20186,89
55448,41,Female,116,91,17,295,30866,123
55449,37,Male,92,58,3,359,39051,132
55450,54,Male,192,56,1,190,25361,83
55451,37,Male,138,53,1,219,18498,77
55452,29,Female,154,89,6,119,41726,140
55453,50,Female,198,86,19,339,6426,128
55454,45,Male,134,43,4,151,46955,66
55455,25,Male,29,74,13,173,10757,165
55456,18,Male,97,97,12,96,5170,151
55457,54,Male,182,49,8,149,7022,55
55458,39,Male,183,60,7,341,34758,147
55459,23,Female,20,94,7,171,3081,67
55460,38,Male,81,94,7,35,5743,151
55461,49,Female,175,16,14,143,7330,4
55462,52,Male,185,73,18,366,14334,18
55463,32,Male,136,81,19,124,35829,12
55464,22,Female,163,99,19,190,14539,35
55465,63,Male,98,60,18,408,31386,155
55466,67,Female,125,47,6,371,27013,43
55467,65,Female,159,15,16,368,41222,78
55468,23,Male,150,63,3,156,9405,95
55469,42,Male,78,28,2,369,6333,67
55470,63,Female,140,20,15,440,18388,64
55471,57,Female,42,97,11,224,3525,93
55472,46,Male,112,63,19,493,36666,103
55473,24,Female,155,33,18,86,6173,52
55474,57,Male,27,36,11,104,6410,17
55475,30,Female,180,13,3,454,17461,33
55476,55,Male,167,62,4,494,36325,72
55477,35,Female,165,68,6,227,16715,163
55478,19,Female,100,23,12,372,38135,148
55479,25,Male,35,72,4,377,16114,81
55480,28,Female,196,13,12,61,27428,45
55481,50,Female,77,88,4,283,40052,77
55482,55,Female,172,40,2,453,1192,68
55483,65,Female,125,30,12,184,38740,50
55484,44,Female,90,94,13,322,23982,158
55485,37,Female,87,25,16,42,26535,2
55486,29,Female,174,97,4,369,2796,121
55487,60,Male,166,73,8,425,27875,34
55488,48,Female,21,26,5,141,48997,16
55489,44,Female,86,24,14,434,3149,124
55490,49,Male,143,97,15,284,21925,171
55491,27,Female,145,39,11,16,30271,64
55492,20,Female,118,89,10,236,25677,155
55493,62,Male,42,79,10,264,5790,65
55494,44,Female,57,61,6,291,40205,13
55495,52,Female,111,49,16,245,12829,40
55496,48,Male,60,41,4,352,265,160
55497,32,Male,15,70,9,363,13094,67
55498,33,Female,180,20,10,444,3964,14
55499,30,Female,116,44,5,193,44301,120
55500,66,Male,49,16,10,208,19377,120
55501,52,Female,68,21,16,212,44492,58
